Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
29-08-2018,EQ,60,61.15,58,58.25,61.15,60.9,60.54,73.3,22.8,3048560,184550579.1,10670
30-08-2018,EQ,62.6,62.8,58.7,60.9,59.2,59.05,60.77,73.3,22.8,927625,56369177.6,5163
31-08-2018,EQ,59,59.4,56.9,59.05,57.15,57.4,58.08,73.3,22.8,611779,35531856.5,3877
03-09-2018,EQ,57.8,58.6,55.7,57.4,56.2,55.9,56.93,73.3,22.8,444735,25317537.05,2933
04-09-2018,EQ,56.8,56.8,53.25,55.9,53.9,53.5,54.56,73.3,22.8,528265,28819873.6,3429
05-09-2018,EQ,53.5,54.5,51,53.5,52.4,52.25,51.97,73.3,22.8,476641,24772228.7,2745
06-09-2018,EQ,53.25,54.85,52.45,52.25,54.85,54.85,54.61,73.3,22.8,773528,42241071.75,2839
07-09-2018,EQ,56,57.45,55,54.85,55.75,55.7,56.5,73.3,22.8,470728,26595957.55,3140
10-09-2018,EQ,56,56,53.75,55.7,54.35,54.05,54.66,73.3,22.8,277861,15187113.2,1864
11-09-2018,EQ,54.35,55.4,52,54.05,53.15,52.5,53.57,73.3,22.8,281671,15089646,2390
12-09-2018,EQ,54,54,51.2,52.5,52.5,52.65,52.41,73.3,22.8,248721,13035262.9,1999
14-09-2018,EQ,54.4,55.25,53.35,52.65,55.25,55.25,54.92,73.3,22.8,335372,18417635.3,1535
17-09-2018,EQ,55.5,56.2,52.9,55.25,54.2,53.75,53.9,73.3,22.8,383467,20667724.4,2732
18-09-2018,EQ,53.4,54.75,53.15,53.75,53.35,53.3,53.94,73.3,22.8,190458,10273362.25,1333
19-09-2018,EQ,54,54.2,51.4,53.3,51.7,51.8,52.49,73.3,22.8,242903,12751012.85,1490
21-09-2018,EQ,52.5,52.8,49.25,51.8,49.25,49.25,50.01,73.3,22.8,871518,43585204.05,3916
24-09-2018,EQ,48.8,48.8,46.8,49.25,46.8,46.8,46.91,73.3,22.8,298844,14019278.2,1624
25-09-2018,EQ,44.55,46.65,44.5,46.8,44.9,44.55,44.68,73.3,22.8,554878,24793988.35,2299
26-09-2018,EQ,46.45,46.75,44.6,44.55,45.3,45.2,45.99,73.3,22.8,757920,34854797.15,4251
27-09-2018,EQ,45.95,45.95,42.95,45.2,42.95,42.95,43.76,73.3,22.8,370953,16231838.35,2777
28-09-2018,EQ,42.95,43.3,40.85,42.95,40.85,40.85,41.02,73.3,22.8,241990,9927074.45,1086
01-10-2018,EQ,38.85,40.75,38.85,40.85,38.85,39.2,39.1,73.3,22.8,715774,27988207.4,1631
03-10-2018,EQ,40,40,37.25,39.2,37.25,37.25,37.83,73.3,22.8,610429,23090074.5,3620
04-10-2018,EQ,35.4,35.4,35.4,37.25,35.4,35.4,35.4,73.3,22.8,103762,3673174.8,490
05-10-2018,EQ,33.65,33.65,33.65,35.4,33.65,33.65,33.65,73.3,22.8,80519,2709464.35,455
08-10-2018,EQ,32.75,33.1,32,33.65,32,32,32.25,73.3,22.8,1125121,36286853.35,2116
09-10-2018,EQ,30.4,32.1,30.4,32,30.4,30.4,30.85,73.3,22.8,1129990,34859257.7,3947
10-10-2018,EQ,29.1,31.9,29.1,30.4,31.9,31.9,30.74,73.3,22.8,310963,9559434,598
11-10-2018,EQ,32.9,33.45,32.05,31.9,33.45,33.45,33.13,73.3,22.8,351022,11630410.35,838
12-10-2018,EQ,35.1,35.1,35.1,33.45,35.1,35.1,35.1,73.3,22.8,170930,5999643,331
15-10-2018,EQ,35.9,36.85,35.25,35.1,36.85,36.85,36.59,73.3,22.8,2501987,91556899.35,7604
16-10-2018,EQ,37.6,38.65,37.3,36.85,38.65,38.65,38.49,73.3,22.8,1241610,47785746.3,3567
17-10-2018,EQ,40.55,40.55,39.1,38.65,39.6,39.35,40.14,73.3,22.8,2436836,97815201.2,6695
19-10-2018,EQ,39.5,39.5,37.4,39.35,37.4,37.4,37.78,73.3,22.8,633110,23919964.25,3518
22-10-2018,EQ,37.45,38.85,35.55,37.4,35.7,35.75,37.13,73.3,22.8,421538,15652928.85,2288
23-10-2018,EQ,35.75,35.75,34,35.75,35.5,35.25,34.66,73.3,22.8,498569,17282888.9,2721
24-10-2018,EQ,35.55,37,35.55,35.25,37,37,36.86,73.3,22.8,856135,31561261.35,2324
25-10-2018,EQ,36.9,37.95,35.5,37,36.75,36.2,36.56,73.3,22.8,539990,19741512,3687
26-10-2018,EQ,36.7,37.3,35.5,36.2,36.05,36.2,36.46,73.3,22.8,276450,10078416.1,1671
29-10-2018,EQ,38,38,37.9,36.2,38,38,38,73.3,22.8,1008595,38326358.8,1043
30-10-2018,EQ,39.9,39.9,38.45,38,38.95,39.3,39.72,73.3,22.8,3882939,154226495,6292
31-10-2018,EQ,39.3,40.5,37.35,39.3,39.7,39.65,38.65,73.3,22.8,2857119,110437864.2,6843
01-11-2018,EQ,38.3,41.4,38,39.65,40.9,41.05,40.15,73.3,22.8,1500492,60250044.8,6581
02-11-2018,EQ,41.95,42.8,41.1,41.05,41.3,41.3,42.02,73.3,22.8,948252,39846878.15,4166
05-11-2018,EQ,41.85,43.35,41.85,41.3,43.35,43.35,43.27,73.3,22.8,664924,28773634.55,1220
06-11-2018,EQ,45,45.5,42.5,43.35,43.5,43.1,44.58,73.3,22.8,1558886,69501984.2,9159
07-11-2018,EQ,44.15,45.25,44,43.1,45.25,45.05,44.93,73.3,22.8,1009337,45350683.65,2857
09-11-2018,EQ,45.9,46.35,43.6,45.05,45.05,45.25,45.17,73.3,22.8,728245,32893123.4,3526
12-11-2018,EQ,45.25,45.9,43,45.25,43,43.1,44.15,73.3,22.8,488369,21561386.5,2785
13-11-2018,EQ,42.5,42.7,41.45,43.1,42.1,42.1,42.01,73.3,22.8,435533,18295699.65,2430
14-11-2018,EQ,42.35,43.8,42.3,42.1,42.55,42.7,43.08,73.3,22.8,412768,17782491.2,2542
15-11-2018,EQ,42.9,44.2,41.25,42.7,43.6,43.35,43.46,73.3,22.8,367324,15964344.7,1834
16-11-2018,EQ,44.4,44.4,41.7,43.35,42.3,42.35,42.55,73.3,22.8,499103,21235097.9,2585
19-11-2018,EQ,42.4,42.75,40.7,42.35,41.2,41.25,41.47,73.3,22.8,294550,12214011,1781
20-11-2018,EQ,41.25,42.85,41,41.25,41.6,41.45,42,73.3,22.8,364290,15299387.9,2096
21-11-2018,EQ,43,43.5,41.2,41.45,43.5,43.5,42.76,73.3,22.8,595503,25462373.3,2702
22-11-2018,EQ,44.5,45.65,43.8,43.5,45.65,45.65,45.15,73.3,22.8,1334318,60240671.3,4859
26-11-2018,EQ,46.6,47.9,46.2,45.65,47.9,47.9,47.64,73.3,22.8,1426646,67961198.05,5115
27-11-2018,EQ,48.9,50.25,48.6,47.9,49.5,49.45,49.64,73.3,22.8,1095967,54403566.35,4724
28-11-2018,EQ,50,50,47,49.45,49.05,48.4,47.76,73.3,22.8,1512866,72261892.5,3981
29-11-2018,EQ,48.6,49.7,46.9,48.4,47.7,47.45,48.4,73.3,22.8,628832,30436072,3147
30-11-2018,EQ,48,48.55,46.4,47.45,46.7,46.75,47.44,73.3,22.8,345988,16413257.5,2210
03-12-2018,EQ,47,47.5,45.3,46.75,45.7,46.05,46.49,73.3,22.8,317022,14738474.75,1897
04-12-2018,EQ,46.9,46.9,45,46.05,45,45.1,45.29,73.3,22.8,331553,15014807.4,3056
05-12-2018,EQ,44.4,47.35,44.4,45.1,47,46.8,46.73,73.3,22.8,1337441,62497134.35,6398
06-12-2018,EQ,46.9,47.75,44.85,46.8,45.25,45.2,46.11,73.3,22.8,650624,29998505.95,4112
07-12-2018,EQ,45.6,46.4,43.5,45.2,44.2,44.45,44.82,73.3,22.8,469921,21064038.95,2405
10-12-2018,EQ,43,43,40.4,44.45,41.35,41.3,42.17,73.3,22.8,362344,15279357.95,1949
11-12-2018,EQ,40.95,45,39.8,41.3,43.95,43.35,42.37,73.3,22.8,910217,38563849,4140
12-12-2018,EQ,45.4,45.75,44.15,43.35,45,44.8,44.88,73.3,22.8,444342,19942616.4,1952
13-12-2018,EQ,45.55,45.8,44,44.8,44.3,44.3,44.87,73.3,22.8,205559,9223103.1,1286
14-12-2018,EQ,44,45.6,43.8,44.3,44.3,44.15,44.68,73.3,22.8,269581,12044621.85,1505
17-12-2018,EQ,44.3,45.9,44.15,44.15,44.65,44.65,44.98,73.3,22.8,200093,9000907.5,1099
18-12-2018,EQ,44.9,46.8,43.9,44.65,44.35,44.25,44.91,73.3,22.8,1217941,54695701.85,4547
19-12-2018,EQ,44.65,44.75,44,44.25,44.05,44.15,44.43,73.3,22.8,341189,15160404.65,1461
20-12-2018,EQ,43.95,44.65,43.6,44.15,44,43.95,44.1,73.3,22.8,369104,16278876.8,2150
21-12-2018,EQ,43.95,44.25,42.35,43.95,42.5,42.5,43.01,73.3,22.8,443037,19054723.25,3102
24-12-2018,EQ,42.5,43.2,42,42.5,42.15,42.15,42.55,73.3,22.8,174059,7406792.4,1045
26-12-2018,EQ,42.2,42.4,40.15,42.15,41.35,41.55,41.25,73.3,22.8,517905,21362008.75,3201
27-12-2018,EQ,41.75,42.7,41.25,41.55,41.9,41.45,41.9,73.3,22.8,212220,8891500.2,1705
28-12-2018,EQ,42,42.55,41.55,41.45,41.75,41.7,42.01,73.3,22.8,233894,9825094.35,1167
31-12-2018,EQ,41.75,42.3,41.7,41.7,41.95,41.85,41.92,73.3,22.8,211687,8873649.25,1215
01-01-2019,EQ,41.85,41.85,41.15,41.85,41.25,41.4,41.45,73.3,22.8,105166,4359389.75,781
02-01-2019,EQ,41.1,42.5,40.55,41.4,40.9,41.15,41.53,73.3,22.8,288827,11996245.2,1791
03-01-2019,EQ,41.5,42.15,40.75,41.15,40.75,40.95,41.21,73.3,22.8,211035,8695930,1326
04-01-2019,EQ,40.95,41.3,40.4,40.95,40.8,40.55,40.75,73.3,22.8,169984,6926354.6,1119
07-01-2019,EQ,41,42.25,41,40.55,41.2,41.1,41.44,73.3,22.8,292864,12136497.95,1325
08-01-2019,EQ,41.1,41.5,40.5,41.1,40.7,40.75,40.91,73.3,22.8,259216,10603755.9,1325
09-01-2019,EQ,41.2,41.2,40.5,40.75,40.75,40.65,40.78,73.3,22.8,160411,6541368.55,982
10-01-2019,EQ,40.95,40.95,40.5,40.65,40.5,40.65,40.69,73.3,22.8,82567,3359661.5,568
11-01-2019,EQ,40.65,41.35,39.5,40.65,39.85,39.75,40.44,73.3,22.8,346640,14018428.7,1864
14-01-2019,EQ,40.5,40.95,39.5,39.75,39.65,39.6,40.08,73.3,22.8,269872,10815567.75,1253
15-01-2019,EQ,40.1,40.1,38.5,39.6,39,38.75,39.16,73.3,22.8,228070,8931981.3,1432
16-01-2019,EQ,39.3,39.35,38.55,38.75,39.2,39.15,39.09,73.3,22.8,167243,6537419.7,911
17-01-2019,EQ,39.75,40.25,39.15,39.15,39.7,39.65,39.73,73.3,22.8,221463,8799021.8,1099
18-01-2019,EQ,39.65,40.15,38.35,39.65,38.75,38.75,39.09,73.3,22.8,180157,7042929.35,1035
21-01-2019,EQ,39,39.1,37.5,38.75,37.8,37.95,38.41,73.3,22.8,113138,4345931.85,953
22-01-2019,EQ,38,38.9,36.55,37.95,37.75,37.75,37.68,73.3,22.8,243342,9168983,1900
23-01-2019,EQ,37.75,38.35,37.55,37.75,37.9,37.95,38.02,73.3,22.8,113541,4316985.45,822
24-01-2019,EQ,37.7,38.2,37,37.95,37.2,37.35,37.52,73.3,22.8,119053,4466679.6,888
25-01-2019,EQ,38.05,38.05,34.7,37.35,35,35.1,36.04,73.3,22.8,250182,9017772.5,1832
28-01-2019,EQ,35.45,36,31.6,35.1,32.5,32.5,32.73,73.3,22.8,770899,25235189.05,4571
29-01-2019,EQ,33,35.75,32.25,32.5,35.35,34.9,34.66,73.3,22.8,542956,18816720.85,3432
30-01-2019,EQ,35.95,38.2,34.2,34.9,37.8,37.3,36.63,73.3,22.8,529540,19395730.1,3113
31-01-2019,EQ,38,39.85,35,37.3,35.15,35.6,36.94,73.3,22.8,733194,27081467.4,3324
01-02-2019,EQ,36.4,37,35.5,35.6,35.9,35.75,36.07,73.3,22.8,352935,12728711.95,2321
04-02-2019,EQ,35.95,36.3,33,35.75,34.15,33.85,34.2,73.3,22.8,251417,8597697.5,2272
05-02-2019,EQ,34.3,34.35,32.6,33.85,32.9,32.95,33.37,73.3,22.8,192834,6433917.85,1125
06-02-2019,EQ,33.4,34,33,32.95,33,33.1,33.17,73.3,22.8,345009,11444045.5,1377
07-02-2019,EQ,33.5,37.8,33.5,33.1,34.65,34.4,35.06,73.3,22.8,1211335,42468834.35,5110
08-02-2019,EQ,34.75,34.75,33,34.4,34,33.9,33.87,73.3,22.8,190270,6444176.55,1049
11-02-2019,EQ,33,35.2,32.6,33.9,33,32.85,33.12,73.3,22.8,198956,6589155.9,941
12-02-2019,EQ,33,33.4,31.85,32.85,32.5,32.1,32.58,73.3,22.8,216299,7046823.75,1096
13-02-2019,EQ,32.7,34.5,31.05,32.1,32.3,32.4,32.84,73.3,22.8,587135,19281733.5,2702
14-02-2019,EQ,32.55,33.75,31.65,32.4,32.2,31.95,32.49,73.3,22.8,418342,13591584.65,3525
15-02-2019,EQ,32.05,32.5,30.8,31.95,31,31,31.35,73.3,22.8,438733,13756213.6,3972
18-02-2019,EQ,31.45,31.45,30.15,31,30.2,30.25,30.47,73.3,22.8,238514,7267286.75,2790
20-02-2019,EQ,31.15,31.65,30.55,30.8,31,30.95,31.09,73.3,22.8,220599,6859017.65,1094
21-02-2019,EQ,31,31.8,30.35,30.95,30.4,30.85,31.11,73.3,22.8,320492,9970657.15,1321
22-02-2019,EQ,31.1,32.95,30.75,30.85,32.75,32.7,32.29,73.3,22.8,788757,25466629.8,2740
25-02-2019,EQ,33.4,33.5,32.3,32.7,33,32.95,32.83,73.3,22.8,493358,16196661.8,1564
26-02-2019,EQ,32.75,33.25,30.55,32.95,33,32.9,32.11,73.3,22.8,602009,19332078.9,2660
27-02-2019,EQ,33.25,34.5,32.55,32.9,32.55,32.9,33.69,73.3,22.8,918227,30931772.8,2711
28-02-2019,EQ,33,33.5,32.65,32.9,33.2,33.05,33.11,73.3,22.8,305906,10129220.9,1440
01-03-2019,EQ,33.1,35.3,33.1,33.05,34.1,34.2,34.36,73.3,22.8,1019350,35019797.9,3851
05-03-2019,EQ,34.25,37.4,34.1,34.2,36.35,36.25,35.97,73.3,22.8,1423360,51197448.15,4413
06-03-2019,EQ,36.75,37.45,35,36.25,35.2,35.4,36.2,73.3,22.8,976586,35354649,3819
07-03-2019,EQ,36,36.45,34.95,35.4,35.7,35.6,35.45,73.3,22.8,816819,28952368.55,2698
08-03-2019,EQ,35.6,35.95,34.7,35.6,35.05,35,35.1,73.3,22.8,552247,19383505.8,1703
11-03-2019,EQ,35.4,36.25,35.15,35,36.1,36.15,35.95,73.3,22.8,515567,18532940.85,1749
12-03-2019,EQ,36.5,40.7,36.4,36.15,39.25,39.1,39.15,73.3,22.8,3374322,132114088.6,10490
13-03-2019,EQ,39.3,41.6,38.4,39.1,39.65,39.75,40.32,73.3,22.8,2123795,85637045.55,7181
14-03-2019,EQ,40.2,40.3,38.25,39.75,38.6,38.55,38.95,73.3,22.8,791109,30814303.1,3246
15-03-2019,EQ,38.9,39.6,37.3,38.55,37.65,37.8,38.57,73.3,22.8,886002,34169971,3820
18-03-2019,EQ,38.25,38.45,36.45,37.8,37.4,37.4,37.41,73.3,22.8,591667,22134061.1,3102
19-03-2019,EQ,37.4,38,37,37.4,37.15,37.1,37.49,73.3,22.8,514591,19291318.7,2407
20-03-2019,EQ,37,37.25,36.2,37.1,36.5,36.45,36.68,73.3,22.8,458645,16821440.9,2177
22-03-2019,EQ,36.6,37,35.35,36.45,36,36,36.06,73.3,22.8,505496,18227483.5,2648
25-03-2019,EQ,35.55,35.7,34.7,36,35.3,35.15,35.14,73.3,22.8,426556,14987953.6,1656
26-03-2019,EQ,35.05,36.25,34.9,35.15,36.15,35.95,35.48,73.3,22.8,480545,17050292.65,1931
27-03-2019,EQ,36.1,36.7,35.15,35.95,35.35,35.55,36.04,73.3,22.8,366621,13212184.7,1799
28-03-2019,EQ,35.6,36.4,35.25,35.55,35.95,35.85,35.78,73.3,22.8,498011,17817101.25,3055
29-03-2019,EQ,35.95,38.25,35.45,35.85,37.1,37.15,37.41,73.3,22.8,2006664,75071445.95,7461
01-04-2019,EQ,37.55,39.2,37.55,37.15,38.75,38.7,38.56,73.3,22.8,780251,30090002.25,2950
02-04-2019,EQ,38.95,39.4,37.6,38.7,37.9,37.75,38.25,73.3,22.8,785107,30029724.4,2342
03-04-2019,EQ,37.75,38.45,36.85,37.75,37.3,37.25,37.74,73.3,22.8,368043,13889862.7,1409
04-04-2019,EQ,37.3,37.7,36.45,37.25,36.9,36.95,37,73.3,22.8,425277,15733298.95,1481
05-04-2019,EQ,37,37.25,36.35,36.95,36.8,36.65,36.85,73.3,22.8,258016,9508344.6,1199
08-04-2019,EQ,36.95,37.4,36.1,36.65,36.25,36.25,36.68,73.3,22.8,680431,24958282.8,2031
09-04-2019,EQ,36.5,37.25,36,36.25,36.75,37,36.76,73.3,22.8,434729,15979911.5,1409
10-04-2019,EQ,36.9,38.1,36.35,37,37.05,36.95,37.48,73.3,22.8,446323,16726767.25,1734
11-04-2019,EQ,37,37.3,35.7,36.95,35.85,36,36.29,73.3,22.8,592636,21509166.1,2102
12-04-2019,EQ,36.35,37.45,36.2,36,37,37,36.91,73.3,22.8,716786,26458017.1,1735
15-04-2019,EQ,37.3,37.75,37.15,37,37.6,37.45,37.49,73.3,22.8,598604,22443179.75,1571
16-04-2019,EQ,37.6,44.9,37.6,37.45,44.4,44.5,43.1,73.3,22.8,10783405,464812412,29756
18-04-2019,EQ,44.9,48.05,41.3,44.5,44.55,45,45.34,73.3,22.8,7207777,326831340.5,26324
22-04-2019,EQ,44.4,46.95,43.65,45,44.9,44.75,45.67,73.3,22.8,2596859,118602906.5,9523
23-04-2019,EQ,44.6,46.15,43.85,44.75,44.2,44.2,44.82,73.3,22.8,1041669,46692690.6,4281
24-04-2019,EQ,44.4,45.45,44.3,44.2,44.85,44.7,44.84,73.3,22.8,867612,38906111.8,3299
25-04-2019,EQ,44.75,45.1,43.5,44.7,43.85,43.8,44.28,73.3,22.8,599113,26527999.5,2385
26-04-2019,EQ,43.55,44,42.5,43.8,42.95,43,43.25,73.3,22.8,648948,28067312.9,2601
30-04-2019,EQ,42.95,43,39.65,43,39.85,40.05,40.81,73.3,22.8,958201,39099558.8,4448
02-05-2019,EQ,40,44,39.3,40.05,42.05,41.8,42.32,73.3,22.8,1313437,55580254.4,5232
03-05-2019,EQ,41.9,43.65,41.5,41.8,42,41.9,42.2,73.3,22.8,432762,18264084.8,2421
06-05-2019,EQ,41.4,41.55,39.95,41.9,40.2,40.2,40.66,73.3,22.8,482271,19611460.05,2057
07-05-2019,EQ,40.5,41.65,39.1,40.2,39.5,39.45,40.45,73.3,22.8,752888,30453656.2,4172
08-05-2019,EQ,39.85,40,37.8,39.45,38.1,38.05,38.46,73.3,22.8,793079,30499572.9,3668
09-05-2019,EQ,38.25,39.5,37.45,38.05,39.3,39.15,38.81,73.3,22.8,704888,27359942.4,4784
10-05-2019,EQ,39.7,40,38.7,39.15,39.25,39.1,39.46,73.3,22.8,389550,15370017.65,2413
13-05-2019,EQ,39.35,40,37.65,39.1,38,37.8,38.48,73.3,22.8,388130,14934715.55,1718
14-05-2019,EQ,37.6,37.95,37.15,37.8,37.9,37.7,37.66,73.3,22.8,551588,20775366.1,3251
15-05-2019,EQ,38.1,39.85,37.1,37.7,37.85,37.5,38.56,73.3,22.8,991433,38234240.75,6588
16-05-2019,EQ,37.5,37.5,35.6,37.5,36.85,36.6,36.32,73.3,22.8,750015,27237052.1,4106
17-05-2019,EQ,37,37.85,36.6,36.6,37.7,37.4,37.3,73.3,22.8,605735,22593452.2,2301
20-05-2019,EQ,41,43.9,41,37.4,43.5,43.1,42.47,73.3,22.8,2765726,117469863,9354
21-05-2019,EQ,44.1,45.2,43.1,43.1,43.5,43.35,44.08,73.3,22.8,2839782,125167764,10042
22-05-2019,EQ,44.2,44.25,42.45,43.35,44.1,43.95,43.67,73.3,22.8,1366431,59672274.55,5032
23-05-2019,EQ,46,47.4,43.05,43.95,43.25,43.4,45.35,73.3,22.8,3296384,149503758,10973
27-05-2019,EQ,42.55,44,42.3,42.3,43.25,43.15,43.21,73.3,22.8,728280,31469543.35,3251
28-05-2019,EQ,43.5,46.6,43.05,43.15,45,45,45,73.3,22.8,2795602,125807372.9,11471
29-05-2019,EQ,45.2,46,44.2,45,45,44.7,45.22,73.3,22.8,1087465,49169910.9,4224
30-05-2019,EQ,44.9,45.2,44.25,44.7,44.7,44.6,44.76,73.3,22.8,775453,34709973.7,2906
31-05-2019,EQ,44.8,45,41.95,44.6,43.3,43.3,43.62,73.3,22.8,733078,31973685.2,3469
03-06-2019,EQ,43.55,45.1,42.05,43.3,44,44.1,44.15,73.3,22.8,1032570,45583275.05,4170
04-06-2019,EQ,43.9,46.15,43.6,44.1,45.15,45.2,45.18,73.3,22.8,1564837,70697555.25,5457
06-06-2019,EQ,45.65,45.9,44.15,45.2,44.45,44.35,45,73.3,22.8,1090829,49087767.65,3607
07-06-2019,EQ,44.45,44.75,43,44.35,43.05,43.25,43.77,73.3,22.8,958801,41970890.4,2539
10-06-2019,EQ,43.95,44.1,42.8,43.25,42.95,42.9,43.35,73.3,22.8,572040,24796750.75,2619
11-06-2019,EQ,42.9,43.15,42,42.9,42.5,42.55,42.61,73.3,22.8,373551,15918418.05,1697
12-06-2019,EQ,42.95,43.7,42.95,42.55,43.1,43.15,43.3,73.3,22.8,1005299,43525651.4,3330
13-06-2019,EQ,43.3,43.7,42.1,43.15,43.2,43.4,43.09,73.3,22.8,878605,37857608.35,3427
14-06-2019,EQ,43.2,44.1,42.5,43.4,42.55,42.6,43.26,73.3,22.8,735206,31805941.65,3113
17-06-2019,EQ,42.3,43.05,41.35,42.6,41.55,41.65,42.27,73.3,22.8,463842,19605589.05,1741
18-06-2019,EQ,41.65,42.3,40.3,41.65,40.7,40.8,40.88,73.3,22.8,507146,20732487.05,2253
19-06-2019,EQ,40.8,41.9,38.6,40.8,39.5,39.75,39.95,73.3,22.8,716297,28619364.1,3233
20-06-2019,EQ,40.9,42,40.3,39.75,40.95,40.95,41.06,73.3,22.8,1318472,54137177.55,6349
21-06-2019,EQ,41.25,42.15,40.6,40.95,41.05,41.25,41.46,73.3,22.8,544866,22589764.75,2789
24-06-2019,EQ,41.6,41.65,40.45,41.25,41.25,41.15,41.28,73.3,22.8,329432,13598431.65,1787
25-06-2019,EQ,40.75,41.95,40.75,41.15,41.3,41.35,41.34,73.3,22.8,420526,17382539.6,2235
26-06-2019,EQ,41.5,41.8,41.1,41.35,41.55,41.5,41.41,73.3,22.8,337225,13964044.5,1651
27-06-2019,EQ,41.6,43.25,41.4,41.5,43.05,42.35,42.02,73.3,22.8,520763,21880640.9,2058
01-07-2019,EQ,44.95,46.1,44.45,44.4,45.65,45.5,45.37,73.3,22.8,1373074,62300932,5590
02-07-2019,EQ,45.75,52.15,45.65,45.5,50.2,50.2,50.16,73.3,22.8,9097156,456303364,40895
03-07-2019,EQ,50.75,54,50.5,50.2,52.05,52,52.53,73.3,22.8,5384608,282866908.7,22058
04-07-2019,EQ,52.5,53.4,50.25,52,51,51.05,51.51,73.3,22.8,2307705,118863085,10930
05-07-2019,EQ,51.45,52.2,46.8,51.05,47.45,47.6,49.02,73.3,22.8,1917892,94008665.7,8683
08-07-2019,EQ,47,47,44,47.6,45,44.85,45.08,73.3,28.1,1441111,64970496.2,5933
09-07-2019,EQ,44.7,51.8,43.25,44.85,49.5,49.6,48.8,73.3,28.1,5877043,286803123.8,29498
10-07-2019,EQ,50.2,53,48.1,49.6,48.9,49.1,50.01,73.3,28.1,3006518,150355093.8,11346
11-07-2019,EQ,49.55,50.7,48.25,49.1,49.25,49.45,49.28,73.3,28.1,1433624,70652916.75,5930
12-07-2019,EQ,49.75,50.8,49,49.45,49.5,49.55,49.89,73.3,28.1,1510070,75337811,7139
15-07-2019,EQ,49.9,51.1,48.1,49.55,48.6,48.5,49.15,73.3,28.1,967174,47541188.35,4354
16-07-2019,EQ,48.9,49.85,48,48.5,49.35,49.2,48.92,73.3,28.1,1212564,59322012.5,4744
17-07-2019,EQ,49.4,50,48.2,49.2,48.35,48.45,48.92,73.3,28.1,705789,34525972.05,3639
18-07-2019,EQ,48.3,49.75,46.95,48.45,47.7,47.5,48.35,73.3,28.1,938262,45368506.3,3973
19-07-2019,EQ,48,48.15,45.2,47.5,46,45.8,46.27,73.3,28.1,1180434,54616578.65,5064
22-07-2019,EQ,45.5,47.45,44.7,45.8,47,46.8,46.46,73.3,29.1,1022220,47495303.9,4604
23-07-2019,EQ,46.9,49.35,46.7,46.8,48.8,48.8,48.53,73.3,29.1,1756709,85244967.5,6275
24-07-2019,EQ,49.4,49.5,48.25,48.8,48.25,48.45,48.56,73.3,29.1,671080,32586684.7,2284
25-07-2019,EQ,48.35,49.4,48.35,48.45,48.7,48.8,48.97,73.3,29.1,677095,33155284.5,2646
26-07-2019,EQ,48.8,50.35,48.2,48.8,49.3,49.6,49.41,73.3,29.1,777960,38439247.6,3032
29-07-2019,EQ,49.05,50.05,48.55,49.6,48.9,48.8,49.08,73.3,29.1,328736,16133231.8,1418
30-07-2019,EQ,49,49.2,46,48.8,46.05,46.4,47.26,73.3,29.1,623197,29453993.35,2687
31-07-2019,EQ,45.6,47.8,45.4,46.4,46.7,46.8,46.64,73.3,29.1,473057,22061912.5,2464
01-08-2019,EQ,46,47.75,45.1,46.8,45.7,45.6,46.18,73.3,29.1,503495,23251336.7,2141
02-08-2019,EQ,45.4,48.15,45,45.6,46.8,46.85,46.68,73.3,29.1,932015,43509144.35,3730
05-08-2019,EQ,46.1,47.7,45.1,46.85,45.7,45.8,46.11,73.3,29.1,767973,35412939.95,2859
06-08-2019,EQ,45.95,48.15,45.5,45.8,47.6,47.5,47.24,73.3,29.1,584382,27603505.7,2565
07-08-2019,EQ,47.65,49.35,47.2,47.5,47.7,47.8,48.34,73.3,29.1,1046474,50590227.6,4052
08-08-2019,EQ,48.5,49.4,46.7,47.8,47.2,47.35,47.8,73.3,29.1,860687,41143934.6,3942
09-08-2019,EQ,47.45,48.1,46.05,47.35,46.5,46.4,47.22,73.3,29.1,599088,28289327.55,2488
13-08-2019,EQ,47,47.4,45.9,46.4,46.4,46.5,46.59,62.8,29.1,393919,18352543.55,1790
14-08-2019,EQ,46.5,47,46.3,46.5,46.6,46.6,46.68,62.8,29.1,219496,10245500.6,1180
16-08-2019,EQ,45.2,47.65,45.2,46.6,46.8,46.85,46.86,62.8,29.1,348501,16331965.35,1983
19-08-2019,EQ,47.3,47.4,46.1,46.85,46.3,46.35,46.69,62.8,29.1,289088,13497223.6,1547
20-08-2019,EQ,46.3,46.65,45.4,46.35,45.9,45.8,46,62.8,29.1,298641,13736287,1875
21-08-2019,EQ,45.9,45.9,43.8,45.8,44.35,44.1,44.74,62.8,29.1,310844,13906855,1824
22-08-2019,EQ,43.6,44.5,43.2,44.1,43.85,43.5,43.83,62.8,29.1,486726,21335389.65,2170
23-08-2019,EQ,43,44,42.75,43.5,43.75,43.85,43.59,62.8,29.1,394426,17192716.85,1954
26-08-2019,EQ,45,45,42.5,43.85,43.6,43.65,43.59,62.8,29.1,445215,19407913.95,2286
27-08-2019,EQ,43.55,45.5,43.5,43.65,45,44.95,44.58,62.8,29.1,469164,20913618.5,1833
